patience,0.011564038204518044
waiting,0.006772174593343548
line,0.005557909834729602
lunch,0.0007741956514652671
didnt,0.005199335006682531
c,1.6298855820321412e-05
ut,8.149427910160706e-06
one,0.0101623366039704
eat,0.000749747367734785
standing,0.000529712814160446
turn,0.001303908465625713
people,0.005011898164748834
dont,0.0033983114385370146
lots,0.0003667242559572318
cut,0.0005704599537112495
yell,0.0002526322652149819
sometimes,0.0012305636144342668
push,0.0001140919907422499
way,0.0029582423313883367
need,0.0014913453075594094
f,4.074713955080353e-05
feelings,3.2597711640642824e-05
get,0.012859797242233595
hurt,0.0005378622420706067
everyone,0.0012631613260749095
person,0.0017113798611337484
like,0.007081852853929654
cant,0.0013120578935358737
sit,0.0013935521726374809
five,0.0009534830654888027
minutes,0.0035938977083808717
time,0.014391889689343807
bet,8.149427910160706e-05
alse,8.149427910160706e-06
right,0.0018010235681455162
riding,0.00020373569775401768
bike,0.000334126544316589
training,0.00010594256283208919
wheels,2.444828373048212e-05
learned,0.0007334485119144636
ride,0.003471656289728461
keeped,2.444828373048212e-05
falling,8.964370701176777e-05
piont,8.149427910160706e-06
flip,7.334485119144636e-05
allmost,8.149427910160706e-06
broke,0.00042377025132835674
jaw,1.6298855820321412e-05
finally,0.004294748508654692
num1,0.007041105714378851
weeks,0.0007741956514652671
onstint,8.149427910160706e-06
rode,0.00018743684193369626
num2,0.003447208005997979
without,0.0008801382142973564
learn,0.00042377025132835674
riken,8.149427910160706e-06
day,0.007350783974964957
basketball,0.0002200345535743391
practice,0.00031782768849626756
running,0.0005867588095315708
team,0.0008801382142973564
getting,0.0024122306614075694
really,0.003944323108517782
thirsty,6.519542328128565e-05
suicides,1.6298855820321412e-05
exercisei,8.149427910160706e-06
asked,0.002607816931251426
coach,0.0004482185350588389
could,0.0043436450761156565
go,0.009877106627114777
drinks,0.0001140919907422499
said,0.011572187632428203
double,8.964370701176777e-05
drible,8.149427910160706e-06
back,0.004408840499396942
exercise,4.074713955080353e-05
caps1,0.015858786713172736
rushed,0.0002607816931251426
drinking,2.444828373048212e-05
fountain,1.6298855820321412e-05
end,0.0015239430192000522
girl,0.0008882876422075171
waited,0.004637024480881442
faced,2.444828373048212e-05
says,0.0005460116699807674
drink,0.00018743684193369626
thank,0.00032597711640642825
stunnedthats,8.149427910160706e-06
heard,0.0006275059490823744
bright,0.00015483913029305343
ladys,8.149427910160706e-06
lets,0.0004808162466994817
mad,0.0013528050330866774
quickly,0.00030967826058610686
took,0.003642794275841836
second,0.0008393910747465528
water,0.0008882876422075171
im,0.002917495191837533
fisst,8.149427910160706e-06
alot,0.00020373569775401768
take,0.0025100237963294977
long,0.004645173908791603
