long,0.0014889829578264666
time,0.008418480569249638
ago,0.000529734321534416
third,0.0002004400135535628
grade,0.0006299543283111974
friend,0.0032738535547081928
person2,0.003879945976643966
whos,7.158571912627243e-05
mom,0.002543679219620214
bad,0.0015223896267520605
mood,0.0007110848099876395
never,0.0029493316280024243
laughed,0.0023909630188174995
smiled,0.00041519717093238014
every,0.0023623287311669906
saw,0.001197867700046292
would,0.008852767265282358
smile,0.0018516839347329137
frown,0.0001002200067767814
keep,0.0008590286295152692
walking,0.0008828905358906934
first,0.003216584979407175
didnt,0.004075613608922444
know,0.004381046010527873
grouch,1.4317143825254487e-05
thought,0.0025198173132447896
like,0.007721712903087254
somethingwhen,4.772381275084829e-06
told,0.00307341354115463
started,0.004853511756761271
laugh,0.01034652260438391
asked,0.0018039601219820654
funny,0.003574513575038537
something,0.0036365545316146396
see,0.0028347944774003886
walk,0.0009592486362920506
away,0.0014937553391015516
made,0.003631782150339555
cracking,0.00027202573267983527
hard,0.0024148249251929235
got,0.005698223242451286
trouble,0.0003292943079808532
class,0.0015653410582278239
next,0.0020139448980857977
day,0.00642362519626418
eating,0.000334066689255938
lunch,0.000558368609184925
school,0.002791843045924625
says,0.00048201050878356774
lthey,4.772381275084829e-06
pretty,0.0008065324354893361
good,0.00432854981650194
making,0.001675105827554775
people,0.007311288113429958
laughgt,4.772381275084829e-06
said,0.00489169080696195
ltno,4.772381275084829e-06
jokesare,4.772381275084829e-06
horriblegt,4.772381275084829e-06
ltcaps1,9.544762550169658e-06
lets,0.0002672533514047504
put,0.0013601286633991762
test,0.0002147571573788173
go,0.00514939939581653
one,0.0096258930318461
new,0.0017800982156066412
schoolgt,4.772381275084829e-06
caps1,0.009129565379237278
went,0.004233102191000243
around,0.003879945976643966
whole,0.0013458115195739218
looking,0.001035606736693408
student,0.0002147571573788173
unfortunately,0.0001002200067767814
couldnt,0.0017753258343315564
find,0.001341039138298837
heard,0.0008494838669650996
bell,0.00014317143825254487
ring,8.113048167644209e-05
ran,0.0008256219605896754
sat,0.001197867700046292
back,0.005073041295415174
classroom,0.0002004400135535628
anempty,4.772381275084829e-06
seat,0.0004008800271071256
us,0.007449687170407418
excited,0.0003961076458320408
teacher,0.000725401953812894
person1,0.00710607571860131
going,0.00433809457905211
show,0.000644271472136452
movie,0.000615637184485943
front,0.0008733457733405238
room,0.001928042035134271
andclass,4.772381275084829e-06
today,0.0005488238466347553
announcement,1.4317143825254487e-05
say,0.0026152649387464863
hello,0.00011453715060203589
location1,0.0021380268112380033
organization1,0.0028538840025007276
walked,0.0012217296064217162
door,0.0011549162685705286
shecould,4.772381275084829e-06
sit,0.0007063124287125547
turned,0.0009592486362920506
gave,0.0006394990908613671
look,0.0018373667909076592
tell,0.0019184972725841013
joke,0.0011405991247452742
caps3,0.0058891184934546795
thumbs,1.9089525100339315e-05
hi,5.7268575301017946e-05
im,0.002200067767814106
caps4,0.004772381275084829
want,0.0016560163024544356
hear,0.0008160771980395058
yeah,0.00013839905697746004
sure,0.0010260619741432383
ltcaps5,9.544762550169658e-06
knockshe,4.772381275084829e-06
ltwhos,9.544762550169658e-06
therei,1.4317143825254487e-05
