dear,0.0008958101194626274
local,0.0004695378456724144
newspaper,0.0005624524344686172
think,0.0055876422178357706
effects,0.0004227259154392129
computers,0.007624670454650233
people,0.01468334211648085
great,0.0018065149439994554
learning,0.0005383371976818165
skillsaffects,7.092716702000217e-07
give,0.00130647841650844
us,0.0032888927347175007
time,0.006757940473665807
chat,0.0004603173139598141
friendsnew,1.4185433404000434e-06
helps,0.0005773471395428177
learn,0.0019859606765600607
globeastronomy,7.092716702000217e-07
keeps,0.0001567490391142048
troble,6.3834450318001955e-06
thing,0.002420034938722474
dont,0.004279745257986931
would,0.009998602734809707
feel,0.0016171394080560495
teenager,7.731061205180236e-05
always,0.002481741574029876
phone,0.00047308420402341445
friends,0.003627924593073111
ever,0.0014128691670384432
buisness,5.2486103594801606e-05
partner,2.6952323467600824e-05
things,0.0050790944303023555
well,0.0016611142516084509
theres,0.00028867356977140885
new,0.0029988006216056916
way,0.003986816058194322
computer,0.006601191434551602
plenty,8.369405708360256e-05
sites,0.00021420004440040656
internet,0.0010568147885980322
organization1,0.0017717606321596543
organization2,0.0005347908393308164
caps1,0.0077331890201908365
facebook,0.0003730768985252114
myspace,0.00016809738583740513
ect,0.0001241225422850038
setting,0.0016866480317356517
meeting,0.00010284439217900315
boss,4.397484355240135e-05
fun,0.0012277492611162376
rushing,5.816027695640178e-05
get,0.006445151667107597
cause,0.000847579645889026
want,0.0033378324799613023
use,0.002672535653313682
countrysstates,7.092716702000217e-07
outside,0.001115684337224634
computerinternet,1.4185433404000434e-06
going,0.0034428046871509055
might,0.0013554181617522415
child,0.0011624962674578357
spends,4.610265856300141e-05
lot,0.0017845275222232546
ask,0.00048514182241681485
question,0.0002787437663886085
economy,4.25563002120013e-05
sea,1.4185433404000435e-05
floor,0.000130505987316804
spreading,9.929803382800304e-06
even,0.0039797233414923215
date1s,5.035828858420154e-05
youll,0.0001205761839340037
surprise,4.184702854180128e-05
much,0.0028952469577564885
heshe,8.085697040280248e-05
knows,0.00027661595137800846
believe,0.0018164447473822557
interesting,0.0002255483911236069
class,0.00047166566068301445
day,0.0029867430032122916
reading,0.0013469069017098413
books,0.005731624366886376
home,0.0029995098932758917
library,0.0027760893171628847
better,0.00163912682983225
fresh,0.00016880665750760516
perpressured,7.092716702000217e-07
something,0.002972557569808291
know,0.003662678904912912
isnt,0.0004837232790764148
right,0.0022178925127154677
caps2,0.004436494297101135
forbidde,7.092716702000217e-07
hospital,5.1067560254401564e-05
bed,0.00018511990592220566
driveby,7.092716702000217e-07
rather,0.000557487532777217
chatting,0.00010355366384920316
playing,0.0005752193245322176
games,0.0009539703964190292
safe,0.0004773398340446146
sound,0.0001532026807632047
community,0.000292929199792609
place,0.0014937261374412458
hope,0.0008532538192506261
reached,0.0001205761839340037
point,0.0006957955084662213
understand,0.0005738007811918176
agree,0.000621321983095219
gives,0.0004893974524380149
globe,3.0498681818600932e-05
thank,0.0002248391194534069
listening,0.00024398945454880746
using,0.0008709856110056266
benefit,0.0003447060317172105
many,0.0050514328351645545
ways,0.0008943915761222274
like,0.0071983981808600205
talking,0.0009525518530786292
becoming,0.00019646825264540602
others,0.0011192306955756343
websites,0.0004936530824592151
mysace,7.092716702000217e-07
help,0.0025874230528896793
find,0.0025129495275186767
coordibates,1.4185433404000434e-06
locations,1.2766890063600391e-05
able,0.0016128837780348493
ourselfs,6.3834450318001955e-06
millions,0.00011064638055120338
information,0.0013256287516038405
also,0.005696870055046575
